"date","close","volume","open","high","low"
"2015/05/05","72.7500","19971440.0000","71.5000","76.1800","71.0000"
"2015/05/04","71.6000","5058270.0000","72.2700","72.3700","71.0100"
"2015/05/01","73.3600","9207148.0000","73.3700","74.5000","72.0000"
"2015/04/30","72.8200","17430890.0000","72.1900","74.0000","71.0000"
"2015/04/29","74.6500","28102370.0000","66.3100","78.4600","65.8900"
"2015/04/28","66.8900","2832090.0000","67.9700","68.3400","66.5700"
"2015/04/27","67.8400","2643140.0000","68.4600","68.9350","67.7000"
"2015/04/24","67.8300","1911447.0000","68.6000","68.7100","67.3800"
"2015/04/23","68.4700","3517674.0000","67.3600","69.0801","67.2600"
"2015/04/22","67.7100","2051362.0000","67.3800","68.1200","67.0200"
"2015/04/21","67.3800","2223673.0000","67.3900","67.9400","67.1100"
"2015/04/20","66.9000","1944682.0000","66.1900","67.0500","66.1900"
"2015/04/17","65.8100","3788729.0000","67.1600","67.1600","65.4400"
"2015/04/16","67.9100","2269093.0000","66.6700","68.2100","66.6500"
"2015/04/15","67.2100","2144059.0000","67.2700","67.5100","66.9799"
"2015/04/14","66.9100","1937936.0000","67.1200","67.4100","66.3000"
"2015/04/13","67.0800","2130953.0000","67.7600","68.3200","67.0000"
"2015/04/10","67.6400","1952849.0000","67.6000","67.9900","66.9400"
"2015/04/09","67.7400","2576831.0000","68.3200","68.3500","66.8199"
"2015/04/08","68.2100","2566703.0000","68.2600","68.9200","67.8100"
"2015/04/07","68.2000","3817132.0000","68.2400","69.7500","67.9900"
"2015/04/06","67.9400","6375085.0000","66.2400","68.0599","66.0000"
"2015/04/02","66.6800","2021634.0000","66.2500","66.9000","65.7500"
"2015/04/01","66.0800","3712778.0000","66.5100","66.5500","65.4200"
"2015/03/31","66.8100","4030301.0000","66.5100","67.9600","66.4600"
"2015/03/30","66.8500","2741104.0000","67.4000","67.5599","66.2400"
